Date,Value,ChangePercentMonth,ChangePercentYear
2006-09,4.4,-0.0435,-0.0833
2006-10,4.1,-0.0682,-0.1087
2006-11,4.3,0.0488,-0.1042
2006-12,4.3,0.0,-0.0652
2007-01,5.0,0.1628,-0.0196
2007-02,4.9,-0.02,-0.0392
2007-03,4.5,-0.0816,-0.0625
2007-04,4.3,-0.0444,-0.0444
2007-05,4.3,0.0,-0.0227
2007-06,4.7,0.093,-0.0208
2007-07,4.9,0.0426,-0.02
2007-08,4.6,-0.0612,0.0
2007-09,4.5,-0.0217,0.0227
2007-10,4.4,-0.0222,0.0732
2007-11,4.5,0.0227,0.0465
2007-12,4.8,0.0667,0.1163
2008-01,5.4,0.125,0.08
2008-02,5.2,-0.037,0.0612
2008-03,5.2,0.0,0.1556
2008-04,4.8,-0.0769,0.1163
2008-05,5.2,0.0833,0.2093
2008-06,5.7,0.0962,0.2128
2008-07,6.0,0.0526,0.2245
2008-08,6.1,0.0167,0.3261
2008-09,6.0,-0.0164,0.3333
2008-10,6.1,0.0167,0.3864
2008-11,6.5,0.0656,0.4444
2008-12,7.1,0.0923,0.4792
2009-01,8.5,0.1972,0.5741
2009-02,8.9,0.0471,0.7115
2009-03,9.0,0.0112,0.7308
2009-04,8.6,-0.0444,0.7917
2009-05,9.1,0.0581,0.75
2009-06,9.7,0.0659,0.7018
2009-07,9.7,0.0,0.6167
2009-08,9.6,-0.0103,0.5738
2009-09,9.5,-0.0104,0.5833
2009-10,9.5,0.0,0.5574
2009-11,9.4,-0.0105,0.4462
2009-12,9.7,0.0319,0.3662
2010-01,10.6,0.0928,0.2471
2010-02,10.4,-0.0189,0.1685
2010-03,10.2,-0.0192,0.1333
2010-04,9.5,-0.0686,0.1047
2010-05,9.3,-0.0211,0.022
2010-06,9.6,0.0323,-0.0103
2010-07,9.7,0.0104,0.0
2010-08,9.5,-0.0206,-0.0104
2010-09,9.2,-0.0316,-0.0316
2010-10,9.0,-0.0217,-0.0526
2010-11,9.3,0.0333,-0.0106
2010-12,9.1,-0.0215,-0.0619
2011-01,9.8,0.0769,-0.0755
2011-02,9.5,-0.0306,-0.0865
2011-03,9.2,-0.0316,-0.098
2011-04,8.7,-0.0543,-0.0842
2011-05,8.7,0.0,-0.0645
2011-06,9.3,0.069,-0.0312
2011-07,9.3,0.0,-0.0412
2011-08,9.1,-0.0215,-0.0421
2011-09,8.8,-0.033,-0.0435
2011-10,8.5,-0.0341,-0.0556
2011-11,8.2,-0.0353,-0.1183
2011-12,8.3,0.0122,-0.0879
2012-01,8.8,0.0602,-0.102
2012-02,8.7,-0.0114,-0.0842
2012-03,8.4,-0.0345,-0.087
2012-04,7.7,-0.0833,-0.1149
2012-05,7.9,0.026,-0.092
2012-06,8.4,0.0633,-0.0968
2012-07,8.6,0.0238,-0.0753
2012-08,8.2,-0.0465,-0.0989
2012-09,7.6,-0.0732,-0.1364
2012-10,7.5,-0.0132,-0.1176
2012-11,7.4,-0.0133,-0.0976
2012-12,7.6,0.027,-0.0843
2013-01,8.5,0.1184,-0.0341
2013-02,8.1,-0.0471,-0.069
2013-03,7.6,-0.0617,-0.0952
2013-04,7.1,-0.0658,-0.0779
2013-05,7.3,0.0282,-0.0759
2013-06,7.8,0.0685,-0.0714
2013-07,7.7,-0.0128,-0.1047
2013-08,7.3,-0.0519,-0.1098
2013-09,7.0,-0.0411,-0.0789
2013-10,7.0,0.0,-0.0667
2013-11,6.6,-0.0571,-0.1081
2013-12,6.5,-0.0152,-0.1447
2014-01,7.0,0.0769,-0.1765
2014-02,7.0,0.0,-0.1358
2014-03,6.8,-0.0286,-0.1053
2014-04,5.9,-0.1324,-0.169
2014-05,6.1,0.0339,-0.1644
2014-06,6.3,0.0328,-0.1923
2014-07,6.5,0.0317,-0.1558
2014-08,6.3,-0.0308,-0.137
2014-09,5.7,-0.0952,-0.1857
2014-10,5.5,-0.0351,-0.2143
2014-11,5.5,0.0,-0.1667
2014-12,5.4,-0.0182,-0.1692
2015-01,6.1,0.1296,-0.1286
2015-02,5.8,-0.0492,-0.1714
2015-03,5.6,-0.0345,-0.1765
2015-04,5.1,-0.0893,-0.1356
2015-05,5.3,0.0392,-0.1311
2015-06,5.5,0.0377,-0.127
2015-07,5.6,0.0182,-0.1385
2015-08,5.2,-0.0714,-0.1746
2015-09,4.9,-0.0577,-0.1404
2015-10,4.8,-0.0204,-0.1273
2015-11,4.8,0.0,-0.1273
2015-12,4.8,0.0,-0.1111
2016-01,5.3,0.1042,-0.1311
2016-02,5.2,-0.0189,-0.1034
2016-03,5.1,-0.0192,-0.0893
2016-04,4.7,-0.0784,-0.0784
2016-05,4.5,-0.0426,-0.1509
2016-06,5.1,0.1333,-0.0727
2016-07,5.1,0.0,-0.0893
2016-08,5.0,-0.0196,-0.0385
2016-09,4.8,-0.04,-0.0204
2016-10,4.7,-0.0208,-0.0208
2016-11,4.4,-0.0638,-0.0833
2016-12,4.5,0.0227,-0.0625
2017-01,5.1,0.1333,-0.0377
2017-02,4.9,-0.0392,-0.0577
2017-03,4.6,-0.0612,-0.098
2017-04,4.1,-0.1087,-0.1277
2017-05,4.1,0.0,-0.0889
2017-06,4.5,0.0976,-0.1176
2017-07,4.6,0.0222,-0.098
2017-08,4.5,-0.0217,-0.1
2017-09,4.1,-0.0889,-0.1458
2017-10,3.9,-0.0488,-0.1702
2017-11,3.9,0.0,-0.1136
2017-12,3.9,0.0,-0.1333
2018-01,4.5,0.1538,-0.1176
2018-02,4.4,-0.0222,-0.102
2018-03,4.1,-0.0682,-0.1087
2018-04,3.7,-0.0976,-0.0976
2018-05,3.6,-0.027,-0.122
2018-06,4.2,0.1667,-0.0667
2018-07,4.1,-0.0238,-0.1087
2018-08,3.9,-0.0488,-0.1333
2018-09,3.6,-0.0769,-0.122
2018-10,3.5,-0.0278,-0.1026
2018-11,3.5,0.0,-0.1026
2018-12,3.7,0.0571,-0.0513
2019-01,4.4,0.1892,-0.0222
2019-02,4.1,-0.0682,-0.0682
2019-03,3.9,-0.0488,-0.0488
2019-04,3.3,-0.1538,-0.1081
2019-05,3.4,0.0303,-0.0556
2019-06,3.8,0.1176,-0.0952
2019-07,4.0,0.0526,-0.0244
2019-08,3.8,-0.05,-0.0256
2019-09,3.3,-0.1316,-0.0833
2019-10,3.3,0.0,-0.0571
2019-11,3.3,0.0,-0.0571
2019-12,3.4,0.0303,-0.0811
2020-01,4.0,0.1765,-0.0909
2020-02,3.8,-0.05,-0.0732
2020-03,4.5,0.1842,0.1538
2020-04,14.4,2.2,3.3636
2020-05,13.0,-0.0972,2.8235
2020-06,11.2,-0.1385,1.9474
2020-07,10.5,-0.0625,1.625
2020-08,8.5,-0.1905,1.2368
2020-09,7.7,-0.0941,1.3333
2020-10,6.6,-0.1429,1.0
2020-11,6.4,-0.0303,0.9394
2020-12,6.5,0.0156,0.9118
2021-01,6.8,0.0462,0.7
2021-02,6.6,-0.0294,0.7368
2021-03,6.2,-0.0606,0.3778
2021-04,5.7,-0.0806,-0.6042
2021-05,5.5,-0.0351,-0.5769
2021-06,6.1,0.1091,-0.4554
2021-07,5.7,-0.0656,-0.4571
2021-08,5.3,-0.0702,-0.3765
2021-09,4.6,-0.1321,-0.4026
2021-10,4.3,-0.0652,-0.3485
2021-11,3.9,-0.093,-0.3906
